শনিবার (২৭ আগস্ট) রাতে পটুয়াখালী সদর থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি) মো. মনিরুজ্জামান এ তথ্য নিশ্চিত করেছেন।
ছড়িয়ে	VNF	B-OTH
পড়ায়	VNF	B-OTH
গত	ADJ	B-D&T
বছর	NNC	I-D&T
জুন	NNP	I-D&T
থেকে	PP	B-OTH
রোগীর	NNC	B-PER
সংখ্যা	NNC	B-OTH
হু	ADV	B-OTH
হু	ADV	B-OTH
করে	ADV	B-OTH
বাড়তে	VNF	B-OTH
থাকে।	VF	B-OTH

জাতিধর্মনির্বিশেষে এদের পুরুষেরা জনমজুর খাটে – অর্থাৎ রাজমিস্ত্রি, খানসামা, বাবুর্চিগিরি বা ওই রকমের কোনো-একটা-কিছু করে।
জাতিধর্মনির্বিশেষে	NNC	B-OTH
এদের	PRO	B-OTH
পুরুষেরা	NNC	B-PER
জনমজুর	NNC	B-OTH
খাটে	VF	B-OTH
–	PUNCT	B-OTH
অর্থাৎ	CONJ	B-OTH
রাজমিস্ত্রি,	NNC	B-PER
খানসামা,	NNC	B-PER
বাবুর্চিগিরি	NNC	B-OTH
বা	CONJ	B-OTH
ওই	DET	B-OTH
রকমের	NNC	B-OTH
কোনো-একটা-কিছু	PRO	B-OTH
করে।	VF	B-OTH

কোনো দেশ যখন ধনী হয় সে দেশে ধনীদের মস্কিষ্কের খাঁচা ভঙ্গুর হতে থাকে।
কোনো	DET	B-OTH
দেশ	NNC	B-OTH
যখন	ADV	B-OTH
ধনী	ADJ	B-OTH
হয়	VF	B-OTH
সে	DET	B-OTH
দেশে	NNC	B-OTH
ধনীদের	NNC	B-PER
মস্কিষ্কের	NNC	B-OTH
খাঁচা	NNC	B-OTH
ভঙ্গুর	ADJ	B-OTH
হতে	VNF	B-OTH
থাকে।	VF	B-OTH

পরে হল প্রভোস্ট অধ্যাপক ড. দেবাশীষ শর্মা তাদের সঙ্গে মুঠোফোনে যোগাযোগ করেন।
পরে	ADV	B-OTH
হল	NNC	B-OTH
প্রভোস্ট	NNC	B-PER
অধ্যাপক	NNC	B-PER
ড.	NNP	B-PER
দেবাশীষ	NNP	I-PER
শর্মা	NNP	I-PER
তাদের	PRO	B-OTH
সঙ্গে	PP	B-OTH
মুঠোফোনে	NNC	B-OTH
যোগাযোগ	NNC	B-OTH
করেন।	VF	B-OTH

তিনি আরও বলেন, “জুলফিয়া একই সঙ্গে উপন্যাস, প্রবন্ধ, গল্প ও গান লিখে চলেছে।
তিনি	PRO	B-OTH
আরও	ADV	B-OTH
বলেন,	VF	B-OTH
“জুলফিয়া	PUNCT	B-OTH
একই	ADV	B-OTH
সঙ্গে	ADV	B-OTH
উপন্যাস,	NNC	B-OTH
প্রবন্ধ,	NNC	B-OTH
গল্প	NNC	B-OTH
ও	CONJ	B-OTH
গান	NNC	B-OTH
লিখে	VNF	B-OTH
চলেছে।	VF	B-OTH

খুব উত্তম পন্থায় যে পর্যন্ত সে যৌবনে উপনীত হয়
খুব	ADJ	B-OTH
উত্তম	ADJ	B-OTH
পন্থায়	NNC	B-OTH
যে	PRO	B-OTH
পর্যন্ত	PP	B-OTH
সে	PRO	B-OTH
যৌবনে	NNC	B-OTH
উপনীত	ADJ	B-OTH
হয়	VF	B-OTH

সিলেটে বসতঘর থেকে এক দম্পতির লাশ উদ্ধার করা হয়েছে।
সিলেটে	NNP	B-GPE
বসতঘর	NNC	B-OTH
থেকে	PP	B-OTH
এক	QF	B-NUM
দম্পতির	NNC	B-PER
লাশ	NNC	B-OTH
উদ্ধার	NNC	B-OTH
করা	NNC	B-OTH
হয়েছে।	VF	B-OTH

পাঁচ. আমরা অনেকেই জানি আল্লাহর নবী আইয়ুব (আ.) ১৮ বছর কঠিন রোগে আক্রান্ত ছিলেন।
পাঁচ.	OTH	B-NUM
আমরা	PRO	B-OTH
অনেকেই	PRO	B-OTH
জানি	VF	B-OTH
আল্লাহর	NNP	B-PER
নবী	NNC	B-PER
আইয়ুব	NNP	B-PER
(আ.)	PUNCT	I-PER
১৮	QF	B-NUM
বছর	NNC	B-UNIT
কঠিন	ADJ	B-OTH
রোগে	NNC	B-OTH
আক্রান্ত	ADJ	B-OTH
ছিলেন।	VF	B-OTH

চরিত্রের প্রয়োজনে মেহজাবিনকে নানান ধরনের চেহারা নিতে হয়।
চরিত্রের	NNC	B-OTH
প্রয়োজনে	NNC	B-OTH
মেহজাবিনকে	NNP	B-PER
নানান	ADJ	B-OTH
ধরনের	NNC	B-OTH
চেহারা	NNC	B-OTH
নিতে	VNF	B-OTH
হয়।	VF	B-OTH

বিশেষজ্ঞরা বলছেন আয়ুর্বেদে সবথেকে শক্তিশালী হার্ব হিসেবে একে চিহ্নিত করা হয় থাকে।
বিশেষজ্ঞরা	NNC	B-PER
বলছেন	VF	B-OTH
আয়ুর্বেদে	NNP	B-OTH
সবথেকে	ADJ	B-OTH
শক্তিশালী	ADJ	B-OTH
হার্ব	NNC	B-OTH
হিসেবে	PP	B-OTH
একে	PRO	B-OTH
চিহ্নিত	ADJ	B-OTH
করা	NNC	B-OTH
হয়	VNF	B-OTH
থাকে।	VF	B-OTH

বইটি প্রকাশ করছে অলাভজনক সামাজিক সংগঠন লবী রহমান কুকিং ফাউন্ডেশন।
বইটি	NNC	B-OTH
প্রকাশ	NNC	B-OTH
করছে	VF	B-OTH
অলাভজনক	ADJ	B-OTH
সামাজিক	ADJ	B-OTH
সংগঠন	NNC	B-ORG
লবী	NNP	B-ORG
রহমান	NNP	I-ORG
কুকিং	NNP	I-ORG
ফাউন্ডেশন।	NNP	I-ORG

যেখানে লোক পাচ্ছে না সেখানে প্রতিদ্বন্দিতামূলক ভোট পাওয়া তো দূরের কথা।
যেখানে	ADV	B-OTH
লোক	NNC	B-PER
পাচ্ছে	VF	B-OTH
না	ADV	B-OTH
সেখানে	ADV	B-OTH
প্রতিদ্বন্দিতামূলক	ADJ	B-OTH
ভোট	NNC	B-OTH
পাওয়া	NNC	B-OTH
তো	ADV	B-OTH
দূরের	NNC	B-OTH
কথা।	NNC	B-OTH

একই সময় দেশে নতুন করে করোনা ভাইরাস শনাক্ত হয়েছেন ৬৯৮ জন।
একই	ADJ	B-OTH
সময়	NNC	B-OTH
দেশে	NNC	B-OTH
নতুন	ADJ	B-OTH
করে	ADV	B-OTH
করোনা	NNP	B-MISC
ভাইরাস	NNC	B-OTH
শনাক্ত	ADJ	B-OTH
হয়েছেন	VF	B-OTH
৬৯৮	QF	B-NUM
জন।	NNC	B-OTH

ধ্বংসপ্রাপ্ত হচ্ছে তা কি কেউ কখনো খেয়াল করেছে?
ধ্বংসপ্রাপ্ত	ADJ	B-OTH
হচ্ছে	VF	B-OTH
তা	PRO	B-OTH
কি	ADV	B-OTH
কেউ	PRO	B-OTH
কখনো	ADV	B-OTH
খেয়াল	NNC	B-OTH
করেছে?	VF	B-OTH

নীচে কিছু ছবি রয়েছে যা কুষ্ঠ আশ্রয় কেন্দ্রে বাস করা নাগরিকদের প্রতিদিনের জীবনের ছবি তুলে ধরছেঃ
নীচে	ADV	B-OTH
কিছু	ADJ	B-OTH
ছবি	NNC	B-OTH
রয়েছে	VF	B-OTH
যা	PRO	B-OTH
কুষ্ঠ	NNC	B-OTH
আশ্রয়	NNC	B-OTH
কেন্দ্রে	NNC	B-LOC
বাস	NNC	B-OTH
করা	NNC	B-OTH
নাগরিকদের	NNC	B-PER
প্রতিদিনের	NNC	B-OTH
জীবনের	NNC	B-OTH
ছবি	NNC	B-OTH
তুলে	VNF	B-OTH
ধরছেঃ	VF	B-OTH

[২] গতকাল শনিবার রাজধানীর হযরত শাহজালাল আন্তর্জাতিক বিমানবন্দরে অনুষ্ঠিত এক বৈঠকে তিনি এ নির্দেশ দেন।
[২]	PUNCT	B-OTH
গতকাল	NNC	B-D&T
শনিবার	NNP	I-D&T
রাজধানীর	NNC	B-OTH
হযরত	NNP	B-LOC
শাহজালাল	NNP	I-LOC
আন্তর্জাতিক	NNP	I-LOC
বিমানবন্দরে	NNP	I-LOC
অনুষ্ঠিত	ADJ	B-OTH
এক	QF	B-NUM
বৈঠকে	NNC	B-EVENT
তিনি	PRO	B-OTH
এ	DET	B-OTH
নির্দেশ	NNC	B-OTH
দেন।	VF	B-OTH

মঙ্গলবার বিবিসির প্রতিবেদনে বলা হয়েছে, ধনী দেশগুলো সম্ভাব্য প্রতিটি ভ্যাকসিনই বাজারে আসার আগেই কিনে রাখছে।
মঙ্গলবার	NNP	B-D&T
বিবিসির	NNP	B-ORG
প্রতিবেদনে	NNC	B-OTH
বলা	NNC	B-OTH
হয়েছে,	VF	B-OTH
ধনী	ADJ	B-OTH
দেশগুলো	NNC	B-OTH
সম্ভাব্য	ADJ	B-OTH
প্রতিটি	DET	B-OTH
ভ্যাকসিনই	NNC	B-OTH
বাজারে	NNC	B-OTH
আসার	NNC	B-OTH
আগেই	PP	B-OTH
কিনে	VNF	B-OTH
রাখছে।	VF	B-OTH

এবারের বিশ্ব ইজতেমা আগামী ১৩ জানুয়ারি শুরু হবে।
এবারের	ADV	B-OTH
বিশ্ব	NNC	B-EVENT
ইজতেমা	NNC	I-EVENT
আগামী	ADJ	B-D&T
১৩	QF	I-D&T
জানুয়ারি	NNP	I-D&T
শুরু	NNC	B-OTH
হবে।	VF	B-OTH

প্রমোদতরীর নাম ‘আইকন অব দ্য সিজ’।
প্রমোদতরীর	NNC	B-OTH
নাম	NNC	B-OTH
‘আইকন	PUNCT	B-OTH
অব	NNP	B-LOC
দ্য	NNP	B-LOC
সিজ’।	NNP	B-LOC

দেশের বাজারে স্বর্ণের দাম ভরিতে ১ হাজার ৭৫০ টাকা বাড়িয়ে নতুন দর নির্ধারণ করেছে বাংলাদেশ জুয়েলার্স অ্যাসোসিয়েশন (বাজুস)।
দেশের	NNC	B-OTH
বাজারে	NNC	B-OTH
স্বর্ণের	NNC	B-OTH
দাম	NNC	B-OTH
ভরিতে	NNC	B-OTH
১	QF	B-NUM
হাজার	QF	I-NUM
৭৫০	QF	I-NUM
টাকা	NNC	B-UNIT
বাড়িয়ে	VNF	B-OTH
নতুন	ADJ	B-OTH
দর	NNC	B-OTH
নির্ধারণ	NNC	B-OTH
করেছে	VF	B-OTH
বাংলাদেশ	NNP	B-ORG
জুয়েলার্স	NNP	I-ORG
অ্যাসোসিয়েশন	NNP	I-ORG
(বাজুস)।	PUNCT	B-OTH

ক্যাথলিক বিশপ কনফারেন্সের এফআর জর্জিও লিসিনি এই জটিল সামাজিক সমস্যাটির প্রতি আরো ভালো সরকারি প্রতিক্রিয়ার আহ্বানের
ক্যাথলিক	NNP	B-EVENT
বিশপ	NNC	I-EVENT
কনফারেন্সের	NNC	I-EVENT
এফআর	NNP	B-PER
জর্জিও	NNP	B-PER
লিসিনি	NNP	I-PER
এই	DET	B-OTH
জটিল	ADJ	B-OTH
সামাজিক	ADJ	B-OTH
সমস্যাটির	NNC	B-OTH
প্রতি	PP	B-OTH
আরো	ADJ	B-OTH
ভালো	ADJ	B-OTH
সরকারি	ADJ	B-OTH
প্রতিক্রিয়ার	NNC	B-OTH
আহ্বানের	NNC	B-OTH

এ ছাড়া আজ বিকেলে ফুলছড়ি উপজেলা প্রেসক্লাবের সভাপতি ও সাধারণ সম্পাদক এবং স্থানীয় গণমাধ্যমকর্মীদের সাক্ষাৎকার নেওয়া হয়।
এ	ADV	B-OTH
ছাড়া	ADV	B-OTH
আজ	NNC	B-D&T
বিকেলে	NNC	I-D&T
ফুলছড়ি	NNP	B-ORG
উপজেলা	NNC	I-ORG
প্রেসক্লাবের	NNC	I-ORG
সভাপতি	NNC	B-PER
ও	CONJ	B-OTH
সাধারণ	ADJ	B-PER
সম্পাদক	NNC	I-PER
এবং	CONJ	B-OTH
স্থানীয়	ADJ	B-OTH
গণমাধ্যমকর্মীদের	NNC	B-PER
সাক্ষাৎকার	NNC	B-OTH
নেওয়া	NNC	B-OTH
হয়।	VF	B-OTH

ডিভাইডারে ধাক্কা মারে তার গাড়ি।
ডিভাইডারে	NNC	B-OTH
ধাক্কা	NNC	B-OTH
মারে	VF	B-OTH
তার	PRO	B-OTH
গাড়ি।	NNC	B-OTH

জেনে নিন বৃহস্পতিবার রাজধানীর যেসব এলাকার দোকানপাট ও মার্কেট বন্ধ থাকবে-
জেনে	VNF	B-OTH
নিন	VF	B-OTH
বৃহস্পতিবার	NNP	B-D&T
রাজধানীর	NNC	B-OTH
যেসব	DET	B-OTH
এলাকার	NNC	B-OTH
দোকানপাট	NNC	B-OTH
ও	CONJ	B-OTH
মার্কেট	NNC	B-OTH
বন্ধ	NNC	B-OTH
থাকবে-	VF	B-OTH

নাশকতাকারী যেই হোক, কাউকে ছাড় দেওয়া হবে না বলে জানিয়েছেন স্বরাষ্ট্রমন্ত্রী আসাদুজ্জামান খান কামাল।
নাশকতাকারী	NNC	B-PER
যেই	PRO	B-OTH
হোক,	VF	B-OTH
কাউকে	PRO	B-OTH
ছাড়	NNC	B-OTH
দেওয়া	NNC	B-OTH
হবে	VF	B-OTH
না	ADV	B-OTH
বলে	PP	B-OTH
জানিয়েছেন	VF	B-OTH
স্বরাষ্ট্রমন্ত্রী	NNC	B-PER
আসাদুজ্জামান	NNP	B-PER
খান	NNP	I-PER
কামাল।	NNP	I-PER

চট্টগ্রামের বাঁশখালী উপজেলা পরিষদ নির্বাচনে আগামী ৫ জুন ভোটগ্রহণ অনুষ্ঠিত হবে।
চট্টগ্রামের	NNP	B-GPE
বাঁশখালী	NNP	B-EVENT
উপজেলা	NNC	I-EVENT
পরিষদ	NNC	I-EVENT
নির্বাচনে	NNC	I-EVENT
আগামী	ADJ	B-D&T
৫	QF	I-D&T
জুন	NNP	I-D&T
ভোটগ্রহণ	NNC	B-OTH
অনুষ্ঠিত	ADJ	B-OTH
হবে।	VF	B-OTH

প্রধান অতিথি বলেন, বাংলাদেশকে ৪র্থ শিল্পবিপ্লবে নেতৃত্ব দিতে চুয়েটের শেখ কামাল আইটি বিজনেস প্রত্যক্ষভাবে ভূমিকা রাখবে।
প্রধান	ADJ	B-PER
অতিথি	NNC	I-PER
বলেন,	VF	B-OTH
বাংলাদেশকে	NNP	B-GPE
৪র্থ	ADJ	B-NUM
শিল্পবিপ্লবে	NNC	B-EVENT
নেতৃত্ব	NNC	B-OTH
দিতে	VNF	B-OTH
চুয়েটের	NNP	B-ORG
শেখ	NNP	B-OTH
কামাল	NNP	B-ORG
আইটি	NNP	B-ORG
বিজনেস	NNP	B-OTH
প্রত্যক্ষভাবে	ADV	B-OTH
ভূমিকা	NNC	B-OTH
রাখবে।	VF	B-OTH

বর্তমানে ১৭/১৮টি দেশে ২২/২৩টি আন্তর্জাতিক রুটে ফ্লাইট পরিচালনা করেছে আমাদের দেশের বিমান সংস্থাগুলো।
বর্তমানে	ADV	B-OTH
১৭/১৮টি	QF	B-NUM
দেশে	NNC	B-OTH
২২/২৩টি	QF	B-NUM
আন্তর্জাতিক	ADJ	B-OTH
রুটে	NNC	B-OTH
ফ্লাইট	NNC	B-OTH
পরিচালনা	NNC	B-OTH
করেছে	VF	B-OTH
আমাদের	PRO	B-OTH
দেশের	NNC	B-OTH
বিমান	NNC	B-ORG
সংস্থাগুলো।	NNC	I-ORG

গত মঙ্গলবার ঘটনাটি ঘটেছে পশ্চিমবঙ্গের জলপাইগুড়ির নাগরাকাটা এলাকায়।
গত	ADJ	B-D&T
মঙ্গলবার	NNP	I-D&T
ঘটনাটি	NNC	B-OTH
ঘটেছে	VF	B-OTH
পশ্চিমবঙ্গের	NNP	B-GPE
জলপাইগুড়ির	NNP	B-GPE
নাগরাকাটা	NNP	B-LOC
এলাকায়।	NNC	B-OTH

আগামী ৭ মার্চ দূতাবাসে এবং ৯ মার্চ ইউনেস্কোর সাথে যৌথ উদ্যোগে দুটি ওয়েবিনার অনুষ্ঠিত হবে।
আগামী	ADJ	B-D&T
৭	QF	I-D&T
মার্চ	NNP	I-D&T
দূতাবাসে	NNC	B-ORG
এবং	CONJ	B-OTH
৯	QF	B-D&T
মার্চ	NNP	I-D&T
ইউনেস্কোর	NNP	B-ORG
সাথে	PP	B-OTH
যৌথ	ADJ	B-OTH
উদ্যোগে	NNC	B-OTH
দুটি	QF	B-NUM
ওয়েবিনার	NNC	B-EVENT
অনুষ্ঠিত	ADJ	B-OTH
হবে।	VF	B-OTH

সম্ভবত ২০১৮ সালে আবারো স্ক্র্যাচ থেকে শুরু করে পুরো কোড ঠিকঠাক করি।
সম্ভবত	ADV	B-OTH
২০১৮	QF	B-D&T
সালে	NNC	I-D&T
আবারো	ADV	B-OTH
স্ক্র্যাচ	NNC	B-OTH
থেকে	PP	B-OTH
শুরু	NNC	B-OTH
করে	VNF	B-OTH
পুরো	ADJ	B-OTH
কোড	NNC	B-OTH
ঠিকঠাক	NNC	B-OTH
করি।	VF	B-OTH

এক প্রেস বিবৃতিতে বলা হয়েছে, মে মাসে তার বয়স ১২৯ বছর হতো।
এক	QF	B-NUM
প্রেস	NNC	B-OTH
বিবৃতিতে	NNC	B-OTH
বলা	NNC	B-OTH
হয়েছে,	VF	B-OTH
মে	NNP	B-D&T
মাসে	NNC	B-OTH
তার	PRO	B-OTH
বয়স	NNC	B-OTH
১২৯	QF	B-NUM
বছর	NNC	B-UNIT
হতো।	VF	B-OTH

) হলুদ কমলা ও লাল রঙের গাঁদা (
)	PUNCT	B-OTH
হলুদ	ADJ	B-OTH
কমলা	ADJ	B-OTH
ও	CONJ	B-OTH
লাল	ADJ	B-OTH
রঙের	NNC	B-OTH
গাঁদা	NNC	B-OTH
(	PUNCT	B-OTH

মাল্লাদের মধ্যে ২৫ জনকে জীবিত উদ্ধার করে।
মাল্লাদের	NNC	B-PER
মধ্যে	PP	B-OTH
২৫	QF	B-NUM
জনকে	NNC	B-OTH
জীবিত	ADJ	B-OTH
উদ্ধার	NNC	B-OTH
করে।	VF	B-OTH

বিশ্বনাথ কৃষি কর্মকর্তা কনক চন্দ্র রায় বলেন, চলতি বছর মরিচ চাষে লুৎফুর ব্যাপক সফলতা পেয়েছেন।
বিশ্বনাথ	NNP	B-PER
কৃষি	NNC	I-PER
কর্মকর্তা	NNC	I-PER
কনক	NNP	B-PER
চন্দ্র	NNP	I-PER
রায়	NNP	I-PER
বলেন,	VF	B-OTH
চলতি	ADJ	B-OTH
বছর	NNC	B-OTH
মরিচ	NNC	B-OTH
চাষে	NNC	B-OTH
লুৎফুর	NNP	B-PER
ব্যাপক	ADJ	B-OTH
সফলতা	NNC	B-OTH
পেয়েছেন।	VF	B-OTH

– আমার নাম রঞ্জন মজুমদার … স্প্যারো কমিউনিকেশনসে কাজ করি … মোবাইল … সেলসে …
–	PUNCT	B-OTH
আমার	PRO	B-OTH
নাম	NNC	B-OTH
রঞ্জন	NNP	B-PER
মজুমদার	NNP	I-PER
…	PUNCT	B-OTH
স্প্যারো	NNP	B-ORG
কমিউনিকেশনসে	NNP	I-ORG
কাজ	NNC	B-OTH
করি	VF	B-OTH
…	PUNCT	B-OTH
মোবাইল	NNC	B-OTH
…	PUNCT	B-OTH
সেলসে	NNC	B-OTH
…	PUNCT	B-OTH

সবশেষে, পরিবেশবান্ধব ও টেকসই এই প্রযুক্তি ব্যবহার করে অল্প জায়গায় অধিক পরিমাণে মাছ উৎপাদন সম্ভব।
সবশেষে,	ADV	B-OTH
পরিবেশবান্ধব	ADJ	B-OTH
ও	CONJ	B-OTH
টেকসই	ADJ	B-OTH
এই	DET	B-OTH
প্রযুক্তি	NNC	B-OTH
ব্যবহার	NNC	B-OTH
করে	VNF	B-OTH
অল্প	ADJ	B-OTH
জায়গায়	NNC	B-OTH
অধিক	ADJ	B-OTH
পরিমাণে	NNC	B-OTH
মাছ	NNC	B-OTH
উৎপাদন	NNC	B-OTH
সম্ভব।	ADJ	B-OTH

জীবনে কোচ দরকার-এটা অস্বীকার করার উপায় নাই।
জীবনে	NNC	B-OTH
কোচ	NNC	B-PER
দরকার-এটা	NNC	B-OTH
অস্বীকার	NNC	B-OTH
করার	NNC	B-OTH
উপায়	NNC	B-OTH
নাই।	VF	B-OTH

সরকারের তরফ থেকে এদের খাবার দাবারের জন্য যে বরাদ্ধ দেয়া হচ্ছে তা অত্যন্ত অপ্রতুল।
সরকারের	NNC	B-ORG
তরফ	NNC	B-OTH
থেকে	PP	B-OTH
এদের	PRO	B-OTH
খাবার	NNC	B-OTH
দাবারের	NNC	B-OTH
জন্য	PP	B-OTH
যে	DET	B-OTH
বরাদ্ধ	NNC	B-OTH
দেয়া	NNC	B-OTH
হচ্ছে	VF	B-OTH
তা	PRO	B-OTH
অত্যন্ত	ADJ	B-OTH
অপ্রতুল।	ADJ	B-OTH

স্বীকৃত যেকোনো শিক্ষাপ্রতিষ্ঠান থেকে যেকোনো বিষয়ে স্নাতক অথবা স্নাতকোত্তর পাস প্রার্থীরা আবেদন করতে পারবেন।
স্বীকৃত	ADJ	B-OTH
যেকোনো	DET	B-OTH
শিক্ষাপ্রতিষ্ঠান	NNC	B-ORG
থেকে	PP	B-OTH
যেকোনো	DET	B-OTH
বিষয়ে	NNC	B-OTH
স্নাতক	NNP	B-MISC
অথবা	CONJ	B-OTH
স্নাতকোত্তর	NNP	B-MISC
পাস	NNC	B-OTH
প্রার্থীরা	NNC	B-PER
আবেদন	NNC	B-OTH
করতে	VNF	B-OTH
পারবেন।	VF	B-OTH

তবে ওই বৃদ্ধার বিস্তারিত পরিচয় বা তার মৃত্যুর ঘটনার বিষয়ে বিস্তারিত জানাতে পারেননি পুলিশ।
তবে	CONJ	B-OTH
ওই	DET	B-OTH
বৃদ্ধার	NNC	B-PER
বিস্তারিত	ADJ	B-OTH
পরিচয়	NNC	B-OTH
বা	CONJ	B-OTH
তার	PRO	B-OTH
মৃত্যুর	NNC	B-OTH
ঘটনার	NNC	B-OTH
বিষয়ে	NNC	B-OTH
বিস্তারিত	ADJ	B-OTH
জানাতে	VNF	B-OTH
পারেননি	VF	B-OTH
পুলিশ।	NNC	B-ORG

গুগলে সার্চ করুন অনেক টরেন্ট সাইট পাবেন।
গুগলে	NNP	B-ORG
সার্চ	NNC	B-OTH
করুন	VF	B-OTH
অনেক	ADJ	B-OTH
টরেন্ট	NNC	B-OTH
সাইট	NNC	B-OTH
পাবেন।	VF	B-OTH

দ্রষ্টব্য: ডায়াগনস্টিক নির্বাচন করা, সাপোর্ট অ্যাসিস্ট স্ক্রীন প্রদর্শন করে।
দ্রষ্টব্য:	NNC	B-OTH
ডায়াগনস্টিক	NNC	B-OTH
নির্বাচন	NNC	B-OTH
করা,	NNC	B-OTH
সাপোর্ট	NNC	B-OTH
অ্যাসিস্ট	NNC	B-OTH
স্ক্রীন	NNC	B-OTH
প্রদর্শন	NNC	B-OTH
করে।	VF	B-OTH

-এর সঙ্গে যুক্ত হন এবং মার্কসবাদী রাজনীতি ও সাহিত্যচর্চা শুরু করেন।
-এর	PUNCT	B-OTH
সঙ্গে	PP	B-OTH
যুক্ত	ADJ	B-OTH
হন	VF	B-OTH
এবং	CONJ	B-OTH
মার্কসবাদী	ADJ	B-OTH
রাজনীতি	NNC	B-OTH
ও	CONJ	B-OTH
সাহিত্যচর্চা	NNC	B-OTH
শুরু	NNC	B-OTH
করেন।	VF	B-OTH

রেডিও ফ্রিকোয়েন্সি (আরএফ) এক্সপোজারের তথ্য
রেডিও	NNC	B-OTH
ফ্রিকোয়েন্সি	NNC	B-OTH
(আরএফ)	PUNCT	B-OTH
এক্সপোজারের	NNC	B-OTH
তথ্য	NNC	B-OTH

স্ফুলিঙ্গ তার পাখায় পেল ক্ষণকালের ছন্দ।
স্ফুলিঙ্গ	NNC	B-OTH
তার	PRO	B-OTH
পাখায়	NNC	B-OTH
পেল	VF	B-OTH
ক্ষণকালের	NNC	B-OTH
ছন্দ।	NNC	B-OTH

নয়াপল্টনে সংঘর্ষ: কূটনৈতিক মিশনগুলোতে সরকারের চিঠি
নয়াপল্টনে	NNP	B-LOC
সংঘর্ষ:	NNC	B-OTH
কূটনৈতিক	ADJ	B-OTH
মিশনগুলোতে	NNC	B-OTH
সরকারের	NNC	B-ORG
চিঠি	NNC	B-OTH

আজ ৮ ডিসেম্বর বরিশাল, ময়মনসিংহ, কুমিল্লা, নেত্রকোণা, ব্রাহ্মণবাড়িয়া ও পিরোজপুরসহ বিভিন্ন জেলায় হানাদার মুক্ত দিবসটি পালিত হয়েছে।
আজ	NNC	B-D&T
৮	QF	I-D&T
ডিসেম্বর	NNP	I-D&T
বরিশাল,	NNP	B-GPE
ময়মনসিংহ,	NNP	B-GPE
কুমিল্লা,	NNP	B-GPE
নেত্রকোণা,	NNP	B-GPE
ব্রাহ্মণবাড়িয়া	NNP	B-GPE
ও	CONJ	B-OTH
পিরোজপুরসহ	NNP	B-GPE
বিভিন্ন	ADJ	B-OTH
জেলায়	NNC	B-OTH
হানাদার	NNP	B-EVENT
মুক্ত	NNP	I-EVENT
দিবসটি	NNC	I-EVENT
পালিত	ADJ	B-OTH
হয়েছে।	VF	B-OTH

পদ্মা সেতু উদ্বোধনের মধ্য দিয়ে গত বছরের ২৫ জুন খুলে যায় দেশের দক্ষিণাঞ্চলে যোগাযোগের নতুন দ্বার।
পদ্মা	NNP	B-LOC
সেতু	NNP	I-LOC
উদ্বোধনের	NNC	B-OTH
মধ্য	NNC	B-OTH
দিয়ে	PP	B-OTH
গত	ADJ	B-D&T
বছরের	NNC	I-D&T
২৫	QF	I-D&T
জুন	NNP	I-D&T
খুলে	VNF	B-OTH
যায়	VF	B-OTH
দেশের	NNC	B-OTH
দক্ষিণাঞ্চলে	NNC	B-OTH
যোগাযোগের	NNC	B-OTH
নতুন	ADJ	B-OTH
দ্বার।	NNC	B-OTH

প্রধানমন্ত্রীর মুখ্য সচিব আহমদ কায়কাউস বলেছেন, একটি মহল সামষ্টিক অর্থনীতি নিয়ে আতঙ্ক ছড়াচ্ছে।
প্রধানমন্ত্রীর	NNC	B-PER
মুখ্য	ADJ	B-PER
সচিব	NNC	I-PER
আহমদ	NNP	B-PER
কায়কাউস	NNP	I-PER
বলেছেন,	VF	B-OTH
একটি	QF	B-NUM
মহল	NNC	B-OTH
সামষ্টিক	ADJ	B-OTH
অর্থনীতি	NNC	B-OTH
নিয়ে	PP	B-OTH
আতঙ্ক	NNC	B-OTH
ছড়াচ্ছে।	VF	B-OTH

স্বাস্থ্যভবনে একটি অনুষ্ঠানে এই ব্যাঙ্ক তৈরির কথা জানান রাজ্যের অতিরিক্ত স্বাস্থ্য অধিকর্তা।
স্বাস্থ্যভবনে	NNC	B-LOC
একটি	QF	B-NUM
অনুষ্ঠানে	NNC	B-EVENT
এই	DET	B-OTH
ব্যাঙ্ক	NNC	B-OTH
তৈরির	NNC	B-OTH
কথা	NNC	B-OTH
জানান	VF	B-OTH
রাজ্যের	NNC	B-OTH
অতিরিক্ত	ADJ	B-PER
স্বাস্থ্য	NNC	I-PER
অধিকর্তা।	NNC	I-PER

অ্যাওয়ার্ড অনুষ্ঠানে সর্বোচ্চ সংখ্যক লাইভ, পাবলিক ভোটের ভিত্তিতে ডিনারস চয়েস অ্যাওয়ার্ড অর্জন করে ব্রিস্টলের আরবান তান্দুরি।
অ্যাওয়ার্ড	NNC	B-OTH
অনুষ্ঠানে	NNC	B-EVENT
সর্বোচ্চ	ADJ	B-OTH
সংখ্যক	ADJ	B-OTH
লাইভ,	NNC	B-OTH
পাবলিক	ADJ	B-OTH
ভোটের	NNC	B-OTH
ভিত্তিতে	NNC	B-OTH
ডিনারস	NNP	B-OTH
চয়েস	NNP	B-OTH
অ্যাওয়ার্ড	NNC	B-OTH
অর্জন	NNC	B-OTH
করে	VF	B-OTH
